Order-Date,Delivery-Date,Promised-Date,Courier,Size of the box height,Size of the box width,Size of the box length,Size of the box weight,Weather,Store address,Customer address
2021-09-13,2021-09-18,2021-09-18,PS,42.613262,67.55855,22.97128,9.192316631961006,Good,'-113.371/53.4617','-111.69331962317236/52.143811134782645'
2021-12-16,2021-12-19,2021-12-19,PS,42.613262,67.55855,22.97128,2.5276963595208595,Bad,'-113.371/53.4617','-111.6915790937421/52.14306696630423'
2021-03-26,2021-03-29,2021-03-29,PS,42.613262,67.55855,22.97128,2.1773803299952994,Good,'-113.371/53.4617','-111.69251551331463/52.143996468632075'
2021-05-06,2021-05-10,2021-05-09,PS,42.613262,67.55855,22.97128,5.825708189503519,Good,'-113.371/53.4617','-111.69315541263282/52.14408107801288'
2021-03-25,2021-03-29,2021-03-29,PS,42.613262,67.55855,22.97128,5.275783068593992,Good,'-113.371/53.4617','-111.69327561401049/52.143859070671915'
2020-12-29,2021-01-07,2021-01-07,PS,42.613262,67.55855,22.97128,13.707943542783593,Good,'-113.371/53.4617','-111.69239751802047/52.143148423483865'
2020-12-19,2020-12-25,2020-12-25,FD,42.613262,67.55855,22.97128,6.39267843090351,Good,'-113.371/53.4617','-111.69368340300048/52.1433314335781'
2021-08-06,2021-08-15,2021-08-14,PS,42.613262,67.55855,22.97128,10.202593647917961,Good,'-113.371/53.4617','-111.69468771286785/52.14443999129449'
2021-07-13,2021-07-15,2021-07-15,PS,42.613262,67.55855,22.97128,2.471011530601001,Good,'-113.371/53.4617','-111.69365033594117/52.144782864458'
2021-07-26,2021-08-01,2021-08-01,PS,42.613262,67.55855,22.97128,5.632484502904703,Good,'-113.371/53.4617','-111.69249930527278/52.14411279092677'
2021-01-04,2021-01-10,2021-01-10,PS,42.613262,67.55855,22.97128,7.049014646199084,Bad,'-113.371/53.4617','-111.6920809672463/52.14442808747246'
2021-05-03,2021-05-08,2021-05-07,PS,42.613262,67.55855,22.97128,9.516342224446957,Good,'-113.371/53.4617','-111.69112459185597/52.14339673080005'
2020-11-14,2020-11-17,2020-11-16,PS,42.613262,67.55855,22.97128,1.1111857770234157,Good,'-113.371/53.4617','-111.69342013297056/52.143591088513546'
2021-01-23,2021-02-03,2021-02-02,FD,42.613262,67.55855,22.97128,11.362802565742413,Good,'-113.371/53.4617','-111.6926699751866/52.14276040698902'
2021-12-31,2022-01-05,2022-01-04,PS,42.613262,67.55855,22.97128,6.158679857394396,Good,'-113.371/53.4617','-111.69313311116495/52.14309108977478'
2021-01-22,2021-01-31,2021-01-30,FD,42.613262,67.55855,22.97128,10.016450382588888,Bad,'-118.7946/55.1303','-111.6940364536225/52.143552401612325'
2020-12-27,2021-01-01,2021-01-01,FD,42.613262,67.55855,22.97128,6.403254468931508,Good,'-118.7946/55.1303','-111.69225224882382/52.1420294478879'
2020-12-26,2020-12-30,2020-12-30,FD,42.613262,67.55855,22.97128,8.313394902575181,Good,'-118.7946/55.1303','-111.69451418138641/52.144283476547805'
2020-12-17,2020-12-22,2020-12-22,FD,42.613262,67.55855,22.97128,6.674052546608106,Good,'-118.7946/55.1303','-111.69332721504304/52.14446454728499'
2021-03-20,2021-03-21,2021-03-21,FD,42.613262,67.55855,22.97128,4.295192706978842,Good,'-118.7946/55.1303','-111.69226841778395/52.14362515031525'
2020-11-19,2020-11-27,2020-11-26,FD,42.613262,67.55855,22.97128,11.33541833360876,Good,'-118.7946/55.1303','-111.69326954057362/52.14193930660471'
2020-12-03,2020-12-23,2020-12-23,FD,42.613262,67.55855,22.97128,6.027143394777669,Good,'-113.7784/52.2424','-111.69204045487348/52.143507257710525'
2021-03-26,2021-04-19,2021-04-19,FD,42.613262,67.55855,22.97128,10.81639361403775,Good,'-114.2453/51.2021','-111.69377383639362/52.14296812347158'
2021-02-04,2021-02-28,2021-02-28,FD,42.613262,67.55855,22.97128,12.351253587082455,Bad,'-114.2453/51.2021','-111.69306069742734/52.144989198101186'
2020-12-25,2021-01-13,2021-01-12,FD,42.613262,67.55855,22.97128,8.350597423598401,Good,'-114.2453/51.2021','-111.69285902908115/52.14353572643581'
2021-03-26,2021-04-19,2021-04-19,FD,42.613262,67.55855,22.97128,12.981571855446148,Good,'-114.2453/51.2021','-111.69177409020664/52.1438261960402'
2021-03-14,2021-04-02,2021-04-01,FD,42.613262,67.55855,22.97128,7.217447511586903,Good,'-114.2453/51.2021','-111.69261567059092/52.14374714214014'
2021-09-25,2021-10-01,2021-09-30,PS,42.613262,67.55855,22.97128,5.021094038348693,Good,'-113.4776/53.465','-111.69344450125881/52.14360065189885'
2021-04-20,2021-04-26,2021-04-25,PS,42.613262,67.55855,22.97128,8.337803598456306,Good,'-113.4974/53.5428','-111.69449139060778/52.1421890674983'
2021-09-10,2021-09-15,2021-09-14,PS,42.613262,67.55855,22.97128,9.231000996667515,Good,'-113.3614/53.6585','-111.69458002950395/52.14338388679524'
2021-07-01,2021-07-03,2021-07-03,PS,42.613262,67.55855,22.97128,3.82580311303316,Good,'-113.3614/53.6585','-111.69179161422021/52.14286963425403'
2020-12-19,2020-12-24,2020-12-24,FD,42.613262,67.55855,22.97128,2.252299683024769,Good,'-122.5792/49.1661','-111.69172283166421/52.14176286905225'
2020-11-25,2020-11-26,2020-11-25,FD,42.613262,67.55855,22.97128,4.977022252496644,Good,'-122.7649/49.274','-111.69292313487476/52.143497792187674'
2021-10-13,2021-10-18,2021-10-17,FD,42.613262,67.55855,22.97128,6.018074102762778,Good,'-119.4852/49.8928','-111.69370710449024/52.143293373439754'
2021-05-06,2021-05-24,2021-05-23,PS,42.613262,67.55855,22.97128,9.517114055827287,Good,'-113.5526/53.585','-111.6938161119319/52.14285852901688'
2021-09-08,2021-09-26,2021-09-25,PS,42.613262,67.55855,22.97128,9.226992573311868,Good,'-113.5526/53.585','-111.6918765314851/52.143591552576076'
2020-12-02,2020-12-18,2020-12-18,FD,42.613262,67.55855,22.97128,3.5610522713473203,Good,'-113.5526/53.585','-111.69445688490538/52.14382802786991'
2021-10-04,2021-10-19,2021-10-18,PS,42.613262,67.55855,22.97128,4.134696605744092,Good,'-113.5526/53.585','-111.69414383665176/52.14363809604616'
2020-11-30,2020-12-19,2020-12-18,FD,42.613262,67.55855,22.97128,9.794663844754972,Bad,'-113.5526/53.585','-111.69256417352126/52.14345770882223'
2021-11-23,2021-12-10,2021-12-10,PS,42.613262,67.55855,22.97128,4.540239072804408,Good,'-114.1148/51.1047','-111.69309900624572/52.14503173759341'
2021-09-03,2021-09-21,2021-09-21,PS,42.613262,67.55855,22.97128,7.566455614636543,Good,'-114.2/51.0419','-111.69446848004264/52.14388064769248'
2020-12-27,2021-01-14,2021-01-14,FD,42.613262,67.55855,22.97128,6.548303598314034,Good,'-114.2/51.0419','-111.69161463684529/52.14258827401234'
2021-11-18,2021-12-07,2021-12-06,FD,42.613262,67.55855,22.97128,2.4733400036268613,Good,'-123.048/49.1534','-114.86758624684252/51.95529180620506'
2020-10-16,2020-11-10,2020-11-10,FD,42.613262,67.55855,22.97128,10.40370790285032,Good,'-123.048/49.1534','-114.86688514147625/51.956133061753775'
2021-07-26,2021-08-14,2021-08-13,PS,42.613262,67.55855,22.97128,9.144734137152984,Good,'-123.048/49.1534','-114.86953854235573/51.95557645925294'
2021-11-30,2021-12-23,2021-12-23,FD,42.613262,67.55855,22.97128,11.51623566154552,Good,'-123.048/49.1534','-114.86764514265519/51.95430124890423'
2020-11-14,2020-12-03,2020-12-02,FD,42.613262,67.55855,22.97128,5.093339662001115,Good,'-123.048/49.1534','-114.86825960327509/51.9531971677164'
2021-01-23,2021-02-17,2021-02-17,FD,42.613262,67.55855,22.97128,14.639432233692936,Good,'-123.048/49.1534','-114.87028267989109/51.95624899868936'
2021-01-04,2021-01-29,2021-01-29,FD,42.613262,67.55855,22.97128,10.453348657764543,Good,'-123.048/49.1534','-114.86842727249181/51.95479990955115'
2021-11-27,2021-12-20,2021-12-19,PS,42.613262,67.55855,22.97128,12.537791715609908,Bad,'-123.048/49.1534','-114.8687573574009/51.955253023491025'
2020-10-14,2020-11-02,2020-11-02,FD,42.613262,67.55855,22.97128,7.039367545690037,Good,'-123.048/49.1534','-114.86815921580666/51.955132284633294'
2021-11-28,2021-12-16,2021-12-16,FD,42.613262,67.55855,22.97128,4.077433704815554,Good,'-123.048/49.1534','-114.86738622742885/51.95592331545511'
2020-10-31,2020-11-18,2020-11-18,FD,42.613262,67.55855,22.97128,4.7208148484540535,Good,'-123.048/49.1534','-114.86725850136791/51.95554929055398'
2021-05-26,2021-06-14,2021-06-14,PS,42.613262,67.55855,22.97128,6.0884840801812,Good,'-123.048/49.1534','-114.86777379240883/51.95513231161101'
2020-12-16,2021-01-04,2021-01-03,FD,42.613262,67.55855,22.97128,8.460435863460095,Bad,'-123.048/49.1534','-114.86797542795763/51.95306032217443'
2020-11-30,2020-12-19,2020-12-19,FD,42.613262,67.55855,22.97128,6.730968126685887,Bad,'-123.048/49.1534','-114.86668722371677/51.95658301241111'
2021-12-12,2021-12-31,2021-12-30,FD,42.613262,67.55855,22.97128,6.8324349200598355,Good,'-123.048/49.1534','-114.86766373422658/51.95726423540126'
2021-03-27,2021-04-14,2021-04-13,FD,42.613262,67.55855,22.97128,6.300204090199567,Good,'-122.9921/49.2038','-114.8690353824612/51.95696633986154'
2020-11-24,2020-12-01,2020-12-01,FD,42.613262,67.55855,22.97128,7.305014650687088,Good,'-113.371/53.4617','-114.86837643184803/51.95368491605576'
2020-11-11,2020-11-17,2020-11-17,FD,42.613262,67.55855,22.97128,7.263212903131674,Good,'-113.371/53.4617','-114.86856963950802/51.9543406853343'
2021-01-23,2021-01-28,2021-01-28,FD,42.613262,67.55855,22.97128,7.0274716515444995,Good,'-118.7946/55.1303','-114.86815802028062/51.958030644118196'
2020-11-16,2020-11-21,2020-11-20,FD,42.613262,67.55855,22.97128,3.332076524747042,Good,'-118.7946/55.1303','-114.8690349259811/51.956196549202325'
2021-03-02,2021-03-09,2021-03-09,FD,42.613262,67.55855,22.97128,8.798441882139699,Good,'-118.7946/55.1303','-114.86706872948177/51.955358807113356'
2021-12-10,2021-12-14,2021-12-14,FD,42.613262,67.55855,22.97128,3.751255438437296,Good,'-118.7946/55.1303','-114.86741346727023/51.956387877903374'
2021-06-25,2021-06-26,2021-06-26,PS,42.613262,67.55855,22.97128,4.779008393144072,Good,'-113.7784/52.2424','-114.86761198427875/51.9557454215643'
2020-10-03,2020-10-05,2020-10-04,PS,42.613262,67.55855,22.97128,6.7119284776118056,Good,'-113.7784/52.2424','-114.86843474262277/51.95557821128414'
2021-08-26,2021-08-28,2021-08-27,PS,42.613262,67.55855,22.97128,8.147334882363769,Good,'-113.7784/52.2424','-114.8681680253935/51.957611174780126'
2021-12-08,2021-12-14,2021-12-13,PS,42.613262,67.55855,22.97128,10.467836766771898,Good,'-113.7784/52.2424','-114.86758219593071/51.95394286901962'
2021-10-11,2021-10-15,2021-10-14,PS,42.613262,67.55855,22.97128,6.5881248217952955,Good,'-113.7784/52.2424','-114.86854246439395/51.95722561587936'
2020-10-09,2020-10-11,2020-10-11,PS,42.613262,67.55855,22.97128,5.794592024096445,Good,'-113.7784/52.2424','-114.86790690251485/51.95471194828325'
2021-09-16,2021-09-19,2021-09-18,PS,42.613262,67.55855,22.97128,7.3155840086384885,Good,'-113.7784/52.2424','-114.86628062995541/51.95545756041885'
2021-07-15,2021-07-17,2021-07-17,PS,42.613262,67.55855,22.97128,7.3309350801515,Good,'-113.7784/52.2424','-114.86822496626188/51.9555854407179'
2021-09-03,2021-09-07,2021-09-06,PS,42.613262,67.55855,22.97128,5.228342154992977,Good,'-113.7784/52.2424','-114.86720668605784/51.95412753411938'
2021-01-26,2021-01-30,2021-01-29,PS,42.613262,67.55855,22.97128,7.056402658806381,Bad,'-113.7784/52.2424','-114.86919485181382/51.95502469760531'
2021-08-11,2021-08-12,2021-08-11,PS,42.613262,67.55855,22.97128,8.863036402812511,Good,'-114.2453/51.2021','-114.87004541756734/51.95357733828658'
2020-11-06,2020-11-08,2020-11-08,PS,42.613262,67.55855,22.97128,6.887347179902714,Good,'-114.2453/51.2021','-114.86857166947134/51.9570246608575'
2020-10-15,2020-10-16,2020-10-16,FD,42.613262,67.55855,22.97128,1.2232231757162872,Good,'-114.2453/51.2021','-114.8677522775685/51.95670573479889'
2021-03-04,2021-03-05,2021-03-04,PS,42.613262,67.55855,22.97128,6.633047257918844,Good,'-114.2453/51.2021','-114.86879114078215/51.95573894582784'
2021-08-03,2021-08-08,2021-08-07,PS,42.613262,67.55855,22.97128,12.392946177450915,Good,'-114.2453/51.2021','-114.86810356948504/51.95528288505865'
2021-08-23,2021-08-25,2021-08-24,PS,42.613262,67.55855,22.97128,7.306095141562937,Good,'-114.2453/51.2021','-114.86880653961634/51.956067157439186'
2020-12-30,2021-01-06,2021-01-05,PS,42.613262,67.55855,22.97128,13.154729725981415,Good,'-114.2453/51.2021','-114.86680996343972/51.955584715651305'
2021-07-01,2021-07-06,2021-07-06,PS,42.613262,67.55855,22.97128,10.253002640412094,Good,'-114.2453/51.2021','-114.86986240553514/51.956072837111655'
2020-12-24,2020-12-26,2020-12-26,PS,42.613262,67.55855,22.97128,7.822875489643782,Bad,'-114.2453/51.2021','-114.86810501940683/51.95835491806528'
2021-07-14,2021-07-15,2021-07-15,PS,42.613262,67.55855,22.97128,6.075546441513077,Good,'-114.2453/51.2021','-114.8681558052867/51.95445202241043'
2021-11-23,2021-11-25,2021-11-24,PS,42.613262,67.55855,22.97128,2.6665929750822928,Good,'-113.4974/53.5428','-114.86910350984752/51.95611583461513'
2021-02-19,2021-02-24,2021-02-23,FD,42.613262,67.55855,22.97128,4.135494125352847,Good,'-113.3614/53.6585','-114.86837261477184/51.956082209153024'
2020-09-25,2020-09-30,2020-09-30,FD,42.613262,67.55855,22.97128,7.469306603400327,Good,'-113.3614/53.6585','-114.8665796236779/51.95521781473107'
2020-10-28,2020-11-02,2020-11-02,FD,42.613262,67.55855,22.97128,8.036615045376749,Good,'-122.2835/49.0423','-114.86956078979586/51.956619674846394'
2020-11-17,2020-11-22,2020-11-21,FD,42.613262,67.55855,22.97128,9.809907833398967,Good,'-119.4852/49.8928','-114.86691048163848/51.95513109550709'
2020-11-30,2020-12-18,2020-12-17,FD,42.613262,67.55855,22.97128,4.3651269163364885,Good,'-122.9952/49.2302','-114.8673402315083/51.95593699954958'
2021-02-10,2021-02-27,2021-02-26,FD,42.613262,67.55855,22.97128,3.5544454861888983,Bad,'-124.02/49.2146','-114.86775752076571/51.954857192479786'
2021-01-15,2021-02-03,2021-02-03,FD,42.613262,67.55855,22.97128,6.7836982195743945,Good,'-124.02/49.2146','-114.86689121037863/51.9545316089218'
2021-12-02,2021-12-05,2021-12-05,PS,42.613262,67.55855,22.97128,6.595686362558554,Bad,'-114.1148/51.1047','-114.86825215000866/51.95559655350334'
2021-11-26,2021-11-28,2021-11-28,PS,42.613262,67.55855,22.97128,6.348571334753837,Good,'-114.1148/51.1047','-114.86684200499337/51.95492068662307'
2021-10-01,2021-10-03,2021-10-03,PS,42.613262,67.55855,22.97128,5.03166526843073,Good,'-114.1148/51.1047','-114.86831201018319/51.95410410974597'
2021-12-13,2021-12-16,2021-12-15,PS,42.613262,67.55855,22.97128,9.200514794539057,Good,'-114.1148/51.1047','-114.86720895067458/51.95468731860254'
2021-10-01,2021-10-02,2021-10-02,PS,42.613262,67.55855,22.97128,3.830912794436888,Good,'-114.1148/51.1047','-114.86927948835302/51.95514154850076'
2021-11-23,2021-11-25,2021-11-25,PS,42.613262,67.55855,22.97128,6.5087065218865465,Good,'-114.1148/51.1047','-114.86738062471663/51.95490186813216'
2020-11-08,2020-11-13,2020-11-12,FD,42.613262,67.55855,22.97128,8.637147107695071,Good,'-112.8351/49.6511','-114.8680652451728/51.95380493009032'
2020-11-11,2020-11-20,2020-11-19,FD,42.613262,67.55855,22.97128,10.329226705748674,Good,'-112.8351/49.6511','-114.8679034516399/51.95608923032948'
2021-10-01,2021-10-02,2021-10-01,PS,42.613262,67.55855,22.97128,4.680581425033402,Good,'-114.1004/51.0242','-114.86662176192094/51.95493471620799'
2020-11-17,2020-12-06,2020-12-05,FD,42.613262,67.55855,22.97128,5.2807501950026206,Bad,'-122.8454/49.1894','-114.8682555580288/51.95426696411444'
2020-12-26,2020-12-29,2020-12-29,PS,42.613262,67.55855,22.97128,5.304656285788734,Good,'-114.2/51.0419','-114.86783744711053/51.95597610561597'
2021-05-13,2021-05-14,2021-05-14,PS,42.613262,67.55855,22.97128,6.850860219569718,Good,'-114.2/51.0419','-114.86786949672592/51.953192978842445'
2021-12-06,2021-12-12,2021-12-11,PS,42.613262,67.55855,22.97128,13.00907195911084,Bad,'-114.2/51.0419','-114.86734315201876/51.956911766523206'
2021-11-15,2021-11-18,2021-11-18,PS,42.613262,67.55855,22.97128,7.649873257736634,Good,'-123.048/49.1534','-117.42650255815242/50.05207054251386'
2021-01-05,2021-01-09,2021-01-09,FD,42.613262,67.55855,22.97128,2.289905713964361,Bad,'-123.048/49.1534','-117.42762768085174/50.05335518543755'
2021-02-05,2021-02-09,2021-02-08,FD,42.613262,67.55855,22.97128,7.876858946049218,Good,'-123.048/49.1534','-117.42956579170088/50.05209401536049'
2021-05-24,2021-05-27,2021-05-27,PS,42.613262,67.55855,22.97128,4.773011981932067,Good,'-123.048/49.1534','-117.42903305726708/50.05244632686763'
2021-04-28,2021-05-01,2021-04-30,PS,42.613262,67.55855,22.97128,4.5523208203032,Good,'-123.048/49.1534','-117.428431017869/50.05464703286691'
2020-10-27,2020-10-31,2020-10-31,FD,42.613262,67.55855,22.97128,7.110360457653815,Good,'-123.048/49.1534','-117.4273678919941/50.053134874080456'
2020-11-11,2020-11-15,2020-11-14,FD,42.613262,67.55855,22.97128,5.126224701111537,Good,'-123.048/49.1534','-117.42693390676017/50.05388331189254'
2021-01-17,2021-01-21,2021-01-21,FD,42.613262,67.55855,22.97128,0.31592116788994395,Good,'-123.048/49.1534','-117.42780041586246/50.052287070813'
2020-12-03,2020-12-13,2020-12-13,FD,42.613262,67.55855,22.97128,11.502419218312962,Bad,'-123.048/49.1534','-117.42867153960599/50.05332220895341'
2020-11-23,2020-11-28,2020-11-28,PS,42.613262,67.55855,22.97128,8.817018373837739,Good,'-123.048/49.1534','-117.42977008277315/50.05221882396341'
2021-02-13,2021-02-19,2021-02-18,FD,42.613262,67.55855,22.97128,9.419481105620823,Good,'-123.048/49.1534','-117.42754885345668/50.05251879999752'
2020-10-04,2020-10-07,2020-10-07,PS,42.613262,67.55855,22.97128,0.8377987251558394,Good,'-123.048/49.1534','-117.42898520523387/50.0522086499638'
2021-06-19,2021-06-21,2021-06-21,PS,42.613262,67.55855,22.97128,1.86718963882824,Good,'-123.048/49.1534','-117.42778155535493/50.05207945125003'
2021-11-22,2021-11-23,2021-11-22,PS,42.613262,67.55855,22.97128,4.280582508775416,Good,'-123.048/49.1534','-117.428732794006/50.053280336471516'
2020-12-14,2020-12-22,2020-12-21,FD,42.613262,67.55855,22.97128,12.350657076224394,Good,'-123.048/49.1534','-117.42913583376766/50.05340263172179'
2021-05-18,2021-05-26,2021-05-26,PS,42.613262,67.55855,22.97128,12.811909887651062,Good,'-123.048/49.1534','-117.42839347127985/50.05274746629169'
2021-01-04,2021-01-05,2021-01-04,PS,42.613262,67.55855,22.97128,4.6778807219851215,Good,'-123.048/49.1534','-117.4281502111703/50.053478487743874'
2020-11-23,2020-12-01,2020-11-30,FD,42.613262,67.55855,22.97128,10.26554413837092,Good,'-123.048/49.1534','-117.42807254536096/50.052289002386026'
2021-10-27,2021-10-30,2021-10-30,PS,42.613262,67.55855,22.97128,7.1092669279706024,Good,'-123.048/49.1534','-117.42723993611953/50.05276335402945'
2020-12-20,2020-12-24,2020-12-24,FD,42.613262,67.55855,22.97128,6.966259967423012,Good,'-123.048/49.1534','-117.42913586538799/50.05498543494808'
2020-11-16,2020-11-21,2020-11-20,FD,42.613262,67.55855,22.97128,6.4022555936238446,Good,'-123.048/49.1534','-117.42758447201885/50.05146299650485'
2021-04-10,2021-04-11,2021-04-11,PS,42.613262,67.55855,22.97128,4.7178724320481455,Good,'-123.048/49.1534','-117.4285771705037/50.05405302208398'
2021-07-22,2021-07-26,2021-07-26,PS,42.613262,67.55855,22.97128,7.6539537796019985,Good,'-123.048/49.1534','-117.42825179412291/50.052802493761085'
2020-12-24,2020-12-28,2020-12-28,PS,42.613262,67.55855,22.97128,9.846600369336182,Bad,'-123.048/49.1534','-117.42797363414998/50.05430839598921'
2020-11-15,2020-11-20,2020-11-20,FD,42.613262,67.55855,22.97128,6.267061192446495,Good,'-123.048/49.1534','-117.42862932567117/50.052957089376015'
2020-12-15,2020-12-20,2020-12-20,FD,42.613262,67.55855,22.97128,6.432981686555633,Bad,'-123.048/49.1534','-117.42672174825994/50.05259797654988'
2020-11-08,2020-11-12,2020-11-11,FD,42.613262,67.55855,22.97128,8.392686589375753,Good,'-123.048/49.1534','-117.42831193807731/50.05316984414449'
2021-05-11,2021-05-16,2021-05-16,PS,42.613262,67.55855,22.97128,9.053125369201744,Good,'-123.048/49.1534','-117.4274020042042/50.0533690204148'
2021-01-15,2021-01-20,2021-01-19,FD,42.613262,67.55855,22.97128,7.864179465808316,Good,'-123.048/49.1534','-117.42792731984284/50.052493558383894'
2021-10-07,2021-10-10,2021-10-10,PS,42.613262,67.55855,22.97128,4.942316196182361,Good,'-123.048/49.1534','-117.42742247478624/50.052070193044784'
2021-03-03,2021-03-05,2021-03-05,FD,42.613262,67.55855,22.97128,3.547493252764188,Good,'-123.048/49.1534','-117.4284991519727/50.053991863896385'
2020-10-22,2020-10-26,2020-10-25,PS,42.613262,67.55855,22.97128,5.366768883621668,Good,'-123.048/49.1534','-117.42591110235747/50.05188156388089'
2021-02-18,2021-02-24,2021-02-24,FD,42.613262,67.55855,22.97128,7.601737766570173,Good,'-123.048/49.1534','-117.42853095506521/50.05357731983618'
2020-10-20,2020-10-28,2020-10-28,PS,42.613262,67.55855,22.97128,12.569217348681764,Good,'-123.048/49.1534','-117.42825379084651/50.05318721493112'
2021-05-01,2021-05-04,2021-05-04,PS,42.613262,67.55855,22.97128,1.6524996486910375,Good,'-123.048/49.1534','-117.42731941628412/50.05310601551967'
2020-10-18,2020-10-27,2020-10-27,FD,42.613262,67.55855,22.97128,13.577557891770633,Good,'-123.048/49.1534','-117.4266219674316/50.05175718104337'
2020-12-30,2021-01-08,2021-01-07,PS,42.613262,67.55855,22.97128,10.012930987365255,Good,'-123.048/49.1534','-117.42875844730301/50.052498215286086'
2020-12-25,2020-12-30,2020-12-29,FD,42.613262,67.55855,22.97128,6.0552558177008065,Good,'-123.048/49.1534','-117.42922326898133/50.05312081691119'
2021-10-09,2021-10-11,2021-10-11,PS,42.613262,67.55855,22.97128,4.648544827285222,Good,'-123.048/49.1534','-117.42801534881558/50.05321087247945'
2020-12-20,2020-12-23,2020-12-23,PS,42.613262,67.55855,22.97128,1.550513132357145,Good,'-123.048/49.1534','-117.42851691950325/50.053583600507736'
2020-11-02,2020-11-05,2020-11-04,FD,42.613262,67.55855,22.97128,3.52733517401711,Good,'-123.048/49.1534','-117.42687048680426/50.05007971760632'
2020-11-12,2020-11-16,2020-11-15,PS,42.613262,67.55855,22.97128,5.2966304013520284,Good,'-123.048/49.1534','-117.4272657485137/50.05352050038141'
2021-09-15,2021-09-24,2021-09-24,PS,42.613262,67.55855,22.97128,10.687203085987745,Good,'-123.048/49.1534','-117.42693399063755/50.05348625087167'
2021-10-04,2021-10-09,2021-10-08,PS,42.613262,67.55855,22.97128,9.508568159324607,Good,'-123.048/49.1534','-117.42899563903799/50.054227081511186'
2021-01-19,2021-01-22,2021-01-21,PS,42.613262,67.55855,22.97128,7.1993150884391115,Good,'-123.048/49.1534','-117.42750508081055/50.05408646166647'
2021-07-17,2021-07-20,2021-07-19,PS,42.613262,67.55855,22.97128,8.516585079185274,Good,'-123.048/49.1534','-117.42957151466872/50.05322301074243'
2020-10-20,2020-10-26,2020-10-26,FD,42.613262,67.55855,22.97128,8.823018509160992,Good,'-123.048/49.1534','-117.42916031804556/50.05319904869537'
2020-11-23,2020-11-27,2020-11-27,FD,42.613262,67.55855,22.97128,5.140988312377356,Good,'-123.048/49.1534','-117.42865334227066/50.05297256493907'
2021-03-15,2021-03-20,2021-03-20,FD,42.613262,67.55855,22.97128,5.82216222391892,Good,'-123.048/49.1534','-117.42830883954379/50.05426829666516'
2021-09-18,2021-09-22,2021-09-21,PS,42.613262,67.55855,22.97128,6.285102373876828,Good,'-123.048/49.1534','-117.42758641512184/50.0536097851205'
2021-02-28,2021-03-06,2021-03-05,FD,42.613262,67.55855,22.97128,8.764014345563446,Good,'-123.048/49.1534','-117.42831635309518/50.05258404518748'
2020-12-15,2020-12-19,2020-12-18,FD,42.613262,67.55855,22.97128,8.267357979850056,Bad,'-123.048/49.1534','-117.42917736106622/50.054276622566775'
2021-08-19,2021-08-22,2021-08-21,PS,42.613262,67.55855,22.97128,4.315666700823258,Good,'-123.048/49.1534','-117.42971592654553/50.05242551772769'
2021-01-11,2021-01-20,2021-01-20,PS,42.613262,67.55855,22.97128,11.697041947002434,Good,'-123.048/49.1534','-117.42929473129315/50.052222373540474'
2021-02-17,2021-02-25,2021-02-25,FD,42.613262,67.55855,22.97128,12.957520998766613,Good,'-123.048/49.1534','-117.42852619999911/50.05292254112103'
2020-11-19,2020-11-22,2020-11-21,FD,42.613262,67.55855,22.97128,2.7348785647398506,Good,'-123.048/49.1534','-117.42820704295887/50.05083924326087'
2021-04-26,2021-05-05,2021-05-04,PS,42.613262,67.55855,22.97128,10.68330485523823,Good,'-123.048/49.1534','-117.42891200571255/50.0548725547619'
2020-12-02,2020-12-07,2020-12-06,FD,42.613262,67.55855,22.97128,8.426511993998957,Bad,'-123.048/49.1534','-117.4270008170819/50.05277135491005'
2020-12-14,2020-12-16,2020-12-15,FD,42.613262,67.55855,22.97128,3.74180678357309,Good,'-123.048/49.1534','-117.42717282111016/50.05126028929619'
2020-12-13,2020-12-17,2020-12-16,PS,42.613262,67.55855,22.97128,5.663860541880051,Good,'-123.048/49.1534','-117.42696408985272/50.05535734300356'
2021-05-21,2021-05-22,2021-05-21,PS,42.613262,67.55855,22.97128,0.06271546154010392,Good,'-123.048/49.1534','-117.42795187802047/50.054437138409696'
2020-11-22,2020-11-24,2020-11-24,PS,42.613262,67.55855,22.97128,6.232329103407923,Good,'-122.9921/49.2038','-117.42744446632905/50.05313099828055'
2020-10-18,2020-10-20,2020-10-20,PS,42.613262,67.55855,22.97128,9.558441384650644,Good,'-122.9921/49.2038','-117.42806254902158/50.05396799206569'
2020-10-19,2020-10-20,2020-10-20,FD,42.613262,67.55855,22.97128,1.4113212624557168,Good,'-118.7946/55.1303','-117.42807677578055/50.05374665387482'
2020-10-14,2020-10-17,2020-10-16,FD,42.613262,67.55855,22.97128,7.320583303666222,Good,'-118.7946/55.1303','-117.42740684050443/50.05080664561295'
2020-12-13,2020-12-14,2020-12-13,FD,42.613262,67.55855,22.97128,4.345447973027891,Bad,'-118.7946/55.1303','-117.42702255364769/50.0522438124505'
2021-01-16,2021-01-23,2021-01-22,FD,42.613262,67.55855,22.97128,10.36468695762453,Bad,'-123.0979/49.2156','-117.4281811187261/50.05293117632445'
2021-05-29,2021-06-01,2021-06-01,PS,42.613262,67.55855,22.97128,8.249875082496414,Good,'-123.0979/49.2156','-117.42840164689939/50.0525639997846'
2020-12-04,2020-12-06,2020-12-06,FD,42.613262,67.55855,22.97128,3.2058072363812635,Bad,'-123.0979/49.2156','-117.43088314174557/50.05595808471248'
